row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
5,0,1,8,1.585189666849163,ReLU,SGD,73,0.8915981192837836,0.41,41,59
5,1,1,8,1.4623523082782632,ReLU,SGD,111,0.7985076962177716,0.45,45,55
5,2,1,8,2.0429454816515085,ReLU,SGD,111,0.7765287894989963,0.46,46,54
5,3,1,8,1.588107069259564,ReLU,SGD,64,0.7985076962177716,0.45,45,55
5,4,1,8,0.3546588961168667,ReLU,SGD,-9,1.4271163556401458,0.24,24,76
5,5,1,8,0.15870249044381277,ReLU,SGD,85,0.916290731874155,0.4,40,60
5,6,1,8,2.318032602510302,ReLU,SGD,83,0.7765287894989963,0.46,46,54
5,7,1,8,1.4425008707802545,ReLU,SGD,79,0.8675005677047231,0.42,42,58
5,8,1,8,0.9707319134661188,ReLU,SGD,-39,1.171182981502945,0.31,31,69
5,9,1,8,1.5191906562683013,ReLU,SGD,92,0.8675005677047231,0.42,42,58
5,10,1,8,1.5584155203836085,ReLU,SGD,73,0.7985076962177716,0.45,45,55
5,11,1,8,0.7846077207022518,ReLU,SGD,-40,1.4271163556401458,0.24,24,76
5,12,1,8,2.137873771185696,ReLU,SGD,108,0.8209805520698302,0.44,44,56
5,13,1,8,1.3440888355439804,ReLU,SGD,33,0.941608539858445,0.39,39,61
5,14,1,8,2.0696218544537466,ReLU,SGD,80,0.7985076962177716,0.45,45,55
5,15,1,8,2.77412424475694,ReLU,SGD,121,0.843970070294529,0.43,43,57
5,16,1,8,2.9765021546204333,ReLU,SGD,82,0.7985076962177716,0.45,45,55
5,17,1,8,0.8438769267371312,ReLU,SGD,-10,1.2039728043259361,0.3,30,70
5,18,1,8,1.3722005207469592,ReLU,SGD,47,1.0216512475319814,0.36,36,64
5,19,1,8,2.415700346288576,ReLU,SGD,80,0.843970070294529,0.43,43,57
5,20,1,8,1.802379500374364,ReLU,SGD,67,0.843970070294529,0.43,43,57
5,21,1,8,1.9684150358109804,ReLU,SGD,104,0.843970070294529,0.43,43,57
5,22,1,8,1.4055977044524548,ReLU,SGD,84,0.916290731874155,0.4,40,60
5,23,1,8,0.36371561276638975,ReLU,SGD,35,1.1394342831883648,0.32,32,68
5,24,1,8,0.47245312501408393,ReLU,SGD,-9,1.3862943611198906,0.25,25,75
5,25,1,8,1.9598362518553343,ReLU,SGD,75,0.843970070294529,0.43,43,57
5,26,1,8,2.630599124494671,ReLU,SGD,50,0.7550225842780328,0.47,47,53
5,27,1,8,1.5513426370523817,ReLU,SGD,69,0.843970070294529,0.43,43,57
5,28,1,8,1.9914321810974926,ReLU,SGD,83,0.7985076962177716,0.45,45,55
5,29,1,8,0.9104189948978527,ReLU,SGD,7,1.0498221244986778,0.35,35,65
5,30,1,8,0.463400157743986,ReLU,SGD,-32,1.2729656758128873,0.28,28,72
5,31,1,8,1.820146170806877,ReLU,SGD,98,0.843970070294529,0.43,43,57
5,32,1,8,2.8663003015672293,ReLU,SGD,80,0.8209805520698302,0.44,44,56
5,33,1,8,0.15603185557646487,ReLU,SGD,24,0.9942522733438669,0.37,37,63
5,34,1,8,1.025848484653365,ReLU,SGD,2,1.0498221244986778,0.35,35,65
5,35,1,8,1.482969845150979,ReLU,SGD,44,0.843970070294529,0.43,43,57
5,36,1,8,2.709631254847029,ReLU,SGD,61,0.7985076962177716,0.45,45,55
5,37,1,8,2.559707705195022,ReLU,SGD,47,0.916290731874155,0.4,40,60
5,38,1,8,1.749195025074994,ReLU,SGD,27,1.0788096613719298,0.34,34,66
5,39,1,8,0.016892361440685705,ReLU,SGD,91,0.916290731874155,0.4,40,60
5,40,1,8,0.4908530800881653,ReLU,SGD,-5,1.3470736479666092,0.26,26,74
5,41,1,8,2.326454278616758,ReLU,SGD,110,0.7985076962177716,0.45,45,55
