,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
283,5,33,1,8,0.01,ReLU,Adam,99,0.6348782724359695,0.53,53,47
284,5,34,1,8,0.01,ReLU,Adam,29,0.9942522733438669,0.37,37,63
285,5,35,1,8,0.01,ReLU,Adagrad,-66,1.7147984280919266,0.18,18,82
286,5,36,1,8,0.01,ReLU,SGD,65,1.0498221244986778,0.35,35,65
287,5,37,1,8,0.01,ReLU,Adam,81,0.8675005677047231,0.42,42,58
288,5,38,1,8,0.01,ReLU,AdamW,25,1.2378743560016174,0.29,29,71
289,5,39,1,8,0.01,ReLU,Adamax,24,0.9675840262617056,0.38,38,62
290,5,40,1,8,0.01,ReLU,Adam,42,0.916290731874155,0.4,40,60
291,5,41,1,8,0.01,ReLU,RMSprop,109,0.5978370007556204,0.55,55,45
292,5,42,1,8,0.01,ReLU,RMSprop,123,0.616186139423817,0.54,54,46
293,5,43,1,8,0.01,ReLU,Adadelta,-141,3.912023005428146,0.02,2,98
294,5,44,1,8,0.01,ReLU,Adadelta,6,1.5141277326297755,0.22,22,78
295,5,45,1,8,0.01,ReLU,RMSprop,197,0.21072103131565253,0.81,81,19
296,5,46,1,8,0.01,ReLU,Adam,44,0.843970070294529,0.43,43,57
297,5,47,1,8,0.01,ReLU,RMSprop,148,0.4307829160924542,0.65,65,35
298,5,48,1,8,0.01,ReLU,Adamax,-41,0.9675840262617056,0.38,38,62
299,5,49,1,8,0.01,ReLU,SGD,14,1.2039728043259361,0.3,30,70
300,6,0,1,8,0.01,ReLU,Adamax,-25,1.3862943611198906,0.25,25,75
301,6,1,1,8,0.01,ReLU,SGD,62,0.7550225842780328,0.47,47,53
302,6,2,1,8,0.01,ReLU,SGD,120,0.6348782724359695,0.53,53,47
303,6,3,1,8,0.01,ReLU,Adadelta,-162,3.506557897319982,0.03,3,97
304,6,4,1,8,0.01,ReLU,SGD,152,0.40047756659712525,0.67,67,33
305,6,5,1,8,0.01,ReLU,Adadelta,-43,2.0402208285265546,0.13,13,87
306,6,6,1,8,0.01,ReLU,AdamW,-5,1.3862943611198906,0.25,25,75
307,6,7,1,8,0.01,ReLU,Adamax,60,0.5621189181535413,0.57,57,43
308,6,8,1,8,0.01,ReLU,Adam,76,0.7339691750802004,0.48,48,52
309,6,9,1,8,0.01,ReLU,Adam,126,0.6348782724359695,0.53,53,47
310,6,10,1,8,0.01,ReLU,Adamax,18,1.4271163556401458,0.24,24,76
311,6,11,1,8,0.01,ReLU,Adam,166,0.40047756659712525,0.67,67,33
312,6,12,1,8,0.01,ReLU,AdamW,81,0.7133498878774648,0.49,49,51
313,6,13,1,8,0.01,ReLU,Adamax,115,0.7550225842780328,0.47,47,53
314,6,14,1,8,0.01,ReLU,Adadelta,-3,2.8134107167600364,0.06,6,94
